# Time-series
# t	r	v	r_1_P	v_1_P	r_1_L	v_1_L	r_1	v_1	...
119	1.1613	103.33	0	0	0	0	0	0	0.96774	124	0	0	0.96774	124	0.60606	99	1.978	91	2.5806	93
120	1.8493	97.333	0	0	0	0	0	0	1.5517	116	0	0	1.5517	116	0	0	4.0909	88	4.0909	88
121	1.7651	124.64	0.38217	157	0	0	0.38217	157	2.8346	127	0	0	2.8346	127	0.89552	134	1.3043	92	2.1239	113
122	0.81633	98	0	0	0	0	0	0	0	0	0	0	0	0	0.4918	122	2	90	2.449	98
123	0.45455	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3636	88	1.3636	88
124	0.98425	101.6	0	0	0	0	0	0	0.43478	138	0	0	0.43478	138	1.2766	94	1.3187	91	2.5946	92.5
125	1.2219	114.57	0.51724	116	0	0	0.51724	116	1.4634	123	0	0	1.4634	123	0.43796	137	1.3333	90	1.7035	105.67
126	1.4382	111.25	0.40816	147	0	0	0.40816	147	1.3534	133	0	0	1.3534	133	0.63158	95	2.1687	83	2.7907	86
127	1.1879	117.86	0	0	0	0	0	0	2.0339	118	0	0	2.0339	118	0.34682	173	1.3333	90	1.5297	117.67
128	0.37209	107.5	0	0	0	0	0	0	0.48387	124	0	0	0.48387	124	0	0	0.65934	91	0.65934	91
129	0.17391	115	0	0	0	0	0	0	0.52174	115	0	0	0.52174	115	0	0	0	0	0	0
130	1.0352	96.6	0	0	0	0	0	0	0	0	0	0	0	0	0.45802	131	2.7273	88	3.1056	96.6
131	0.42781	93.5	0	0	0	0	0	0	0	0	0	0	0	0	0.56075	107	0.75	80	1.2834	93.5
132	1.6963	106.11	0.50847	118	0	0	0.50847	118	2.0339	118	0	0	2.0339	118	0.53097	113	2.1429	84	2.6301	91.25
133	3.1742	100.81	0.41667	144	0	0	0.41667	144	2.6087	115	1.2121	99	3.8034	110.43	0	0	5.5172	87	5.5172	87
134	0.51873	115.67	0	0	0	0	0	0	0.39474	152	0	0	0.39474	152	0.56075	107	0.68182	88	1.2308	97.5
135	1.4307	97.857	0.5	120	0	0	0.5	120	0.57692	104	0.67416	89	1.2435	96.5	0.58824	102	2	90	2.5806	93
136	1.7544	114	0	0	0	0	0	0	2.9032	124	0	0	2.9032	124	1.1215	107	1.3187	91	2.4242	99
137	1.1669	102.83	0	0	0	0	0	0	1	120	0	0	1	120	0.63158	95	1.9149	94	2.5464	94.25
138	0.50992	117.67	0	0	0	0	0	0	1.0435	115	0	0	1.0435	115	0.4878	123	0	0	0.4878	123
139	1.5591	102.62	0	0	0	0	0	0	0.53097	113	0	0	0.53097	113	1.5517	116	2.6667	90	4.1525	101.14
140	0.67416	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0225	89	2.0225	89
141	2.296	95.818	0	0	0	0	0	0	1.6364	110	0.65217	92	2.2749	105.5	1.25	96	3.4091	88	4.6519	90.286
142	0.69565	115	0	0	0	0	0	0	0.47619	126	0	0	0.47619	126	0.98361	122	0.66667	90	1.6168	111.33
143	1.2694	110.29	0	0	0	0	0	0	0.45455	132	0	0	0.45455	132	2.069	116	1.3636	88	3.375	106.67
144	2.1588	101.91	0.90909	132	0	0	0.90909	132	1.0256	117	0	0	1.0256	117	0	0	4.7191	89	4.7191	89
145	0.38647	103.5	0	0	0	0	0	0	0.52174	115	0	0	0.52174	115	0	0	0.65217	92	0.65217	92
146	0.55901	107.33	0	0	0	0	0	0	0.5	120	0	0	0.5	120	1.1881	101	0	0	1.1881	101
147	1.2266	97.833	0.5	120	0	0	0.5	120	0	0	0	0	0	0	0.56075	107	2.6667	90	3.212	93.4
148	2.5414	102.31	0	0	0	0	0	0	2.087	115	1.7822	101	3.8532	109	1.9355	93	1.875	96	3.8095	94.5
149	1.3881	100.86	0.46154	130	0	0	0.46154	130	1.1321	106	0	0	1.1321	106	0	0	2.6374	91	2.6374	91
150	1.1374	105.5	0	0	0	0	0	0	1.4516	124	0	0	1.4516	124	0	0	2.069	87	2.069	87
151	2.5783	93.083	0	0	0	0	0	0	2.449	98	0.6383	94	3.0864	97.2	0.61856	97	4.0449	89	4.6593	90.143
152	0.42781	93.5	0	0	0	0	0	0	0	0	0	0	0	0	0.60606	99	0.68182	88	1.2834	93.5
153	1.0267	97.4	0	0	0	0	0	0	0.44444	135	0.65934	91	1.0619	113	0	0	2.069	87	2.069	87
154	0.21978	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65934	91	0.65934	91
155	0.15748	127	0	0	0	0	0	0	0.47244	127	0	0	0.47244	127	0	0	0	0	0	0
156	1.9804	90.889	0	0	0	0	0	0	0	0	0.67416	89	0.67416	89	1.9355	93	3.3333	90	5.2675	91.125
157	1.6452	97.25	0	0	0	0	0	0	1.6364	110	0.625	96	2.2535	106.5	0	0	2.7273	88	2.7273	88
158	1.437	97.429	0.52174	115	0	0	0.52174	115	0.51282	117	0	0	0.51282	117	0	0	3.3333	90	3.3333	90
159	1.0169	118	0	0	0	0	0	0	2.4194	124	0	0	2.4194	124	0	0	0.68182	88	0.68182	88
160	1.8388	97.889	0	0	0	0	0	0	1.5652	115	0	0	1.5652	115	1.3333	90	2.6966	89	4.0299	89.333
161	2.2723	96.818	1.0084	119	0	0	1.0084	119	1.1429	105	0.58252	103	1.7252	104.33	1.4458	83	2.7586	87	4.2023	85.667
162	1.2857	93.333	0	0	0	0	0	0	1.1538	104	0	0	1.1538	104	0	0	2.7273	88	2.7273	88
163	2.3226	103.33	0.43796	137	0	0	0.43796	137	1.5652	115	0	0	1.5652	115	0.6	100	4.4681	94	5.066	94.75
164	0.802	99.75	0.49587	121	0	0	0.49587	121	0	0	0.6383	94	0.6383	94	0	0	1.3043	92	1.3043	92
165	2.0346	98.3	0.53097	113	0	0	0.53097	113	2.3301	103	0	0	2.3301	103	0.66667	90	2.6087	92	3.2751	91.6
166	1.768	90.5	0	0	0	0	0	0	0.66667	90	0	0	0.66667	90	1.3043	92	3.3333	90	4.6372	90.571
167	1.3861	101	0	0	0	0	0	0	2.1818	110	0	0	2.1818	110	0	0	2.0225	89	2.0225	89
168	1.4871	94.143	0.54545	110	0	0	0.54545	110	0	0	0	0	0	0	0.67416	89	3.2609	92	3.9344	91.5
169	0.70485	113.5	0.37975	158	0	0	0.37975	158	0	0	0	0	0	0	1.1429	105	0.69767	86	1.8243	98.667
170	1.4327	97.714	0	0	0	0	0	0	0.52632	114	0	0	0.52632	114	1.0811	111	2.7586	87	3.7895	95
171	1.2478	96.167	0	0	0	0	0	0	0.52174	115	0	0	0.52174	115	1.2903	93	1.9565	92	3.2468	92.4
172	2.1007	104.73	0.42857	140	0	0	0.42857	140	2.7027	111	0	0	2.7027	111	1.9355	93	1.3483	89	3.2823	91.4
173	1.3408	89.5	0	0	0	0	0	0	0	0	0.64516	93	0.64516	93	0.6	100	2.7907	86	3.3784	88.8
174	0.99602	100.4	0.54054	111	0	0	0.54054	111	1.1111	108	0.67416	89	1.7705	101.67	0	0	0.69767	86	0.69767	86
175	1.6368	97.75	0	0	0	0	0	0	0.97561	123	0.65934	91	1.6024	112.33	0	0	3.3708	89	3.3708	89
176	1.7067	93.75	0	0	0	0	0	0	1.1111	108	0	0	1.1111	108	0	0	4.0449	89	4.0449	89
177	0.6338	94.667	0	0	0	0	0	0	0.55556	108	0	0	0.55556	108	0	0	1.3636	88	1.3636	88
178	3.596	100.11	1.0435	115	0	0	1.0435	115	1.5	120	0.63158	95	2.1099	113.75	3.125	96	4.6154	91	7.735	93.083
179	2.045	97.8	0.54054	111	0	0	0.54054	111	1.0526	114	0	0	1.0526	114	1.2371	97	3.3708	89	4.6009	91.286
180	1.4595	109.62	0.55046	109	0	0	0.55046	109	1.6514	109	0	0	1.6514	109	1.5254	118	0.68966	87	2.1769	110.25
181	1.319	106.14	0.53097	113	0	0	0.53097	113	0.4878	123	0.55046	109	1.0345	116	0.51724	116	1.9149	94	2.4121	99.5
182	2.0141	99.3	0	0	0	0	0	0	2.1239	113	0	0	2.1239	113	0.59406	101	3.4091	88	3.9926	90.167
183	2.6911	96.615	0.96774	124	0	0	0.96774	124	0	0	0.63158	95	0.63158	95	1.8182	99	4.7727	88	6.5717	91.3
184	0.86022	93	0	0	0	0	0	0	0.56604	106	0	0	0.56604	106	0.6383	94	1.3953	86	2.0301	88.667
185	0.83117	96.25	0	0	0	0	0	0	0	0	0	0	0	0	1.8367	98	0.65934	91	2.4935	96.25
186	1.4939	93.714	0	0	0	0	0	0	0.55046	109	0.61224	98	1.1594	103.5	1.3187	91	2.0225	89	3.3408	89.8
187	1.1364	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4091	88	3.4091	88
188	1.9975	90.111	0	0	0	0	0	0	0	0	1.3043	92	1.3043	92	0.57143	105	4.1379	87	4.689	89.571
